Unnamed: 0,TAPÓN DE CARTER CL 8.8 TROPICALIZADO,Unnamed: 1,Unnamed: 2
,LARGO HEX EMP.,,
CÓDIGO,ROSCA,,
,(mm.) (mm.) (uds.),CAJA,P. V.
