Unnamed: 0,Unnamed: 1,Unnamed: 2,PERNO-T P./ARO TRILEX CLASE 10.9 -
,PERNO-T P./ARO TRILEX CLASE 10.9 - SOLO,,
,,,COMPLETO
,L EMP.,,EMP.
CÓDIGO,ROSCA CAJA,P. V.,CÓDIGO CAJA P. V.
,(mm.) (uds.),,(uds.)
