Unnamed: 0,TUERCAS ALTAS DE MUELLE EN PULGADAS,Unnamed: 1,Unnamed: 2,Unnamed: 3
,HEX H EMP.,,P. V.,P. V.
CÓDIGO,ROSCA,,,
,(mm.) (mm.) (uds.),CAJA,GR. 2,GR. 8
