PERNO HEXAGONAL PULGADA UNC - AC. INOX 316,18,"4 1/2"""
PERNO HEXAGONAL PULGADA UNC - AC. INOX 316,20,"5"""
PERNO HEXAGONAL PULGADA UNC - AC. INOX 316,24,"6"""
PERNO HEXAGONAL PULGADA UNC - AC. INOX 316,,"6 1/2"""
PERNO HEXAGONAL PULGADA UNC - AC. INOX 316,28,"7"""
PERNO HEXAGONAL PULGADA UNC - AC. INOX 316,32,"8"""
PERNO HEXAGONAL PULGADA UNC - AC. INOX 316,36,"9"""
PERNO HEXAGONAL PULGADA UNC - AC. INOX 316,40,"10"""
