"PERNO HEXAGONAL MÉTRICO RC - AC. INOX 304,16,80
"PERNO HEXAGONAL MÉTRICO RC - AC. INOX 304,18,90
"PERNO HEXAGONAL MÉTRICO RC - AC. INOX 304,20,100
"PERNO HEXAGONAL MÉTRICO RC - AC. INOX 304,22,110
"PERNO HEXAGONAL MÉTRICO RC - AC. INOX 304,24,120
"PERNO HEXAGONAL MÉTRICO RC - AC. INOX 304,26,130
"PERNO HEXAGONAL MÉTRICO RC - AC. INOX 304,28,140
"PERNO HEXAGONAL MÉTRICO RC - AC. INOX 304,30,150
"PERNO HEXAGONAL MÉTRICO RC - AC. INOX 304,32,160
"PERNO HEXAGONAL MÉTRICO RC - AC. INOX 304,36,180
