TORNILLO DRYWALL CORNETA,16,"1"""
TORNILLO DRYWALL CORNETA,24,"1 1/4"""
TORNILLO DRYWALL CORNETA,25,"1 3/8"""
TORNILLO DRYWALL CORNETA,26,"1 1/2"""
TORNILLO DRYWALL CORNETA,28,"1 3/4"""
TORNILLO DRYWALL CORNETA,32,"2"""
TORNILLO DRYWALL CORNETA,34,"2 1/2"""
TORNILLO DRYWALL CORNETA,36,"3"""
