REMACHE CIEGO,04,"1/4"" - (6.3)"
REMACHE CIEGO,05,"5/16"" - (8.0)"
REMACHE CIEGO,06,"3/8"" - (9.5)"
REMACHE CIEGO,08,"1/2"" - (12.7)"
REMACHE CIEGO,10,"5/8"" - (15.9)"
REMACHE CIEGO,12,"3/4"" - (19.0)"
REMACHE CIEGO,16,"1 "" - (25.4)"
REMACHE CIEGO,17,"1 1/16""(26.9)"
