"PERNO SOCKET CAB. AVELLANADA PULGADA UNC - AC. INOX 304,01,"1/2"""
"PERNO SOCKET CAB. AVELLANADA PULGADA UNC - AC. INOX 304,02,"5/8"""
"PERNO SOCKET CAB. AVELLANADA PULGADA UNC - AC. INOX 304,03,"3/4"""
"PERNO SOCKET CAB. AVELLANADA PULGADA UNC - AC. INOX 304,04,"1"""
"PERNO SOCKET CAB. AVELLANADA PULGADA UNC - AC. INOX 304,05,"1 1/4"""
"PERNO SOCKET CAB. AVELLANADA PULGADA UNC - AC. INOX 304,06,"1 1/2"""
"PERNO SOCKET CAB. AVELLANADA PULGADA UNC - AC. INOX 304,08,"2"""
"PERNO SOCKET CAB. AVELLANADA PULGADA UNC - AC. INOX 304,10,"2 1/2"""
