"BARRA ROSCADA PULGADA UNC ZINCADA",,04
"BARRA ROSCADA PULGADA UNC ZINCADA",,05
"BARRA ROSCADA PULGADA UNC ZINCADA",,06
"BARRA ROSCADA PULGADA UNC ZINCADA",,07
"BARRA ROSCADA PULGADA UNC ZINCADA",,08
"BARRA ROSCADA PULGADA UNC ZINCADA",,09
"BARRA ROSCADA PULGADA UNC ZINCADA",,10
"BARRA ROSCADA PULGADA UNC ZINCADA",,12
"BARRA ROSCADA PULGADA UNC ZINCADA",,14
"BARRA ROSCADA PULGADA UNC ZINCADA",,16
