PERNO ESTRUCTURAL GALVANIZADO HDG - ASTM A325,06,"1 1/2"""
PERNO ESTRUCTURAL GALVANIZADO HDG - ASTM A325,07,"1 3/4"""
PERNO ESTRUCTURAL GALVANIZADO HDG - ASTM A325,08,"2"""
PERNO ESTRUCTURAL GALVANIZADO HDG - ASTM A325,09,"2 1/4"""
PERNO ESTRUCTURAL GALVANIZADO HDG - ASTM A325,10,"2 1/2"""
PERNO ESTRUCTURAL GALVANIZADO HDG - ASTM A325,11,"2 3/4"""
PERNO ESTRUCTURAL GALVANIZADO HDG - ASTM A325,12,"3"""
PERNO ESTRUCTURAL GALVANIZADO HDG - ASTM A325,16,"4"""
