PERNO ESTRUCTURAL PAVONADO - ASTM A325,04,"4"""
PERNO ESTRUCTURAL PAVONADO - ASTM A325,05,"4 1/4"""
PERNO ESTRUCTURAL PAVONADO - ASTM A325,06,"4 1/2"""
PERNO ESTRUCTURAL PAVONADO - ASTM A325,07,"4 3/4"""
