"PERNO HEX. MÉT. RC - CL. 10.9 PAVONADO HEX. 14 MM.",05,25
"PERNO HEX. MÉT. RC - CL. 10.9 PAVONADO HEX. 14 MM.",06,30
"PERNO HEX. MÉT. RC - CL. 10.9 PAVONADO HEX. 14 MM.",07,35
"PERNO HEX. MÉT. RC - CL. 10.9 PAVONADO HEX. 14 MM.",08,40
"PERNO HEX. MÉT. RC - CL. 10.9 PAVONADO HEX. 14 MM.",09,45
"PERNO HEX. MÉT. RC - CL. 10.9 PAVONADO HEX. 14 MM.",10,50
"PERNO HEX. MÉT. RC - CL. 10.9 PAVONADO HEX. 14 MM.",12,60
