"AUTORROSCANTE CAB. HEXAGONAL RANURADA",03,"3/4"""
"AUTORROSCANTE CAB. HEXAGONAL RANURADA",04,"1"""
"AUTORROSCANTE CAB. HEXAGONAL RANURADA",05,"1 1/4"""
"AUTORROSCANTE CAB. HEXAGONAL RANURADA",06,"1 1/2"""
"AUTORROSCANTE CAB. HEXAGONAL RANURADA",08,"2"""
