"PERNO SOCKET BUTTON PULGADA UNC - AC. INOX
304",,,,,
,,I4E4003,I4E4004,I4E4005,I4E4006
CÓD.,LARGO,"Ø 3/16""","Ø 1/4""","Ø 5/16""","Ø 3/8"""
02,"1/2""",$6.94,,,
,,10 CTO,,,
03,"3/4""",$9.26,$17.38,$21.77,$36.04
,,10 CTO,10 CTO,10 CTO,8 CTO
04,"1""",$11.38,$21.88,$25.78,$48.82
,,10 CTO,30 CTO,9 CTO,9 CTO
05,"1 1/4""",,,$30.60,
,,,,10 CTO,
06,"1 1/2""",,$28.97,$35.06,$65.45
,,,10 CTO,2 CTO,9 CTO
PRECIO DE VENTA POR CIENTO (INCLUYE IGV),,,,,
