PERNO ZAPATA PULGADA UNF,,,,,
 Ø, , LARGO, CÓDIGO, P. V., EMP.
"1/2""" "9/16""",x x,"1 1/2""" "1 3/4""",C8H7504 C4K7038,$92.70 $124.44,2.5 CTO 2 CTO
"5/8""" ,x x,"2 3/32""" "2 5/32""",C7H3597 C9G3110,$143.48 $150.76,1.1 CTO 1.1 CTO
"3/4""" ,x x,"2 5/32""" 2 13/32”,C1S1859 C6V1792,$214.56 $238.01,1 CTO 0.6 CTO
 "7/8""",x x,"2 3/8""" "2 21/32""",C7H3598 C7H3599,$232.93 $293.96,1 CTO 0.45 CTO
 1”,x x,"3 27/64""" "2 15/16""",C6V1723 C2M5657,$343.14 $459.04,0.3 CTO 0.3 CTO
PRECIO DE VENTA POR CIENTO (INCLUYE IGV),,,,,
