"AUTORROSCANTE CAB. HEXAGONAL
 RANURADA", , , , 
 CÓD., LARGO,E6102 #10,E6103 #12,E6104 #14
03 ,"3/4""" ,$2.31 80 CTO,$2.44 60 CTO,$3.37 40 CTO
04 ,"1""" ,$2.43 60 CTO,$2.94 40 CTO,$3.96 30 CTO
05 ,"1 1/4""" ,$3.50 60 CTO,$3.98 45 CTO,$5.49 28 CTO
06 ,"1 1/2""" ,$3.68 60 CTO,$3.99 30 CTO,$5.82 22 CTO
08 ,"2""" ,$5.35 30 CTO,$5.69 25 CTO,$6.55 20 CTO
PRECIO DE VENTA POR MILLAR (INCLUYE IGV),,,,
