PERNO ZAPATA MÁSTER PULGADA UNF,,,,,
 Ø, , LARGO, CÓDIGO, P. V., EMP.
"5/8""" ,x x,"2 19/32""" "3 1/2""",C9G3111 C3P2274,$160.65 $183.73,0.3 CTO 0.5 CTO
"3/4""" ,x x,"3 9/64""" "4 1/8""",C6V1793 C9S1838,$246.05 $319.32,0.4 CTO 0.3 CTO
 "7/8""",x x,"4 3/8""" "4 3/4""",C2P9670 C8S0395,$334.40 $397.15,0.3 CTO 0.25 CTO
PRECIO DE VENTA POR CIENTO (INCLUYE IGV),,,,,
