"TORNILLO AUTOPERFORANTE CAB. HEXAGONAL
 PULGADA - AC. INOX 304", , , , , 
 CÓD., LARGO,I4E6808 #8,I4E6810 #10,I4E6812 #12,I4E6814 #14
12 ,"3/4""" ,$6.50 78 CTO,$9.49 36 CTO,$14.30 36 CTO,$16.06 30 CTO
16 ,"1""" ,$7.50 60 CTO,$10.79 30 CTO,$14.68 30 CTO,$16.71 27 CTO
26 ,"1 1/2""" , ,$14.87 21 CTO,$20.02 21 CTO,$23.42 18 CTO
32 ,"2""" , ,$15.22 18 CTO,$28.45 18 CTO, 
PRECIO DE VENTA POR CIENTO (INCLUYE IGV),,,,,
