"TUERCA CUADRADA DE ZAPATA PULGADA
 UNF", , , 
Ø "1/2""",CÓDIGO C6S3419,P. V. $47.71,EMP. 5 CTO
"9/16""" "5/8""",C7K2017 C1M1408,$85.55 $105.67,3.5 CTO 2.5 CTO
"3/4""" "7/8""",C1S1860 C2S2140,$117.13 $208.33,1.8 CTO 1.5 CTO
"1""" PRECIO DE VENTA POR CIENTO (INCLUYE IGV),C1S6421 ,$297.73 ,0.8 CTO 
