TUERCA MARIPOSA,,,,,
 PULGADA, , , MÉTRICA, , 
 CÓD., Ø,E0900 UNC, CÓD., Ø,M0900 RC
03 ,"Ø 3/16""" ,$3.16 65 CTO,05 ,Ø M5 , 
04 ,"Ø 1/4""" ,$3.74 50 CTO,06 ,Ø M6 ,$5.03 50 CTO
05 ,"Ø 5/16""" ,$5.59 30 CTO,08 ,Ø M8 ,$5.72 30 CTO
06 ,"Ø 3/8""" ,$8.68 20 CTO,10 ,Ø M10 ,$9.00 20 CTO
08 ,"Ø 1/2""" ,$15.62 15 CTO,12 ,Ø M12 , 
PRECIO DE VENTA POR CIENTO (INCLUYE IGV),,,,,
