$43.14,,,,
$48.11,,,,
$48.64,,$87.44,,
$54.36,,,,
$56.78,$71.66,$98.70,,$170.51
$64.40,$81.40,$109.26,$151.22,$182.76
$71.91,$94.34,$118.97,$169.91,$203.44
$80.17,$105.16,$131.62,$179.87,$208.29
$88.59,$116.30,$146.15,$196.01,$244.00
