$5.51,$6.73,$9.85,,,
$6.34,$6.91,$10.96,$14.68,$19.09,$29.85
$7.59,$7.95,$12.00,$17.58,,
,$8.85,$12.79,$17.71,$21.26,$33.91
,$11.30,$15.62,$20.78,$27.51,$41.11
,$13.28,$19.29,$27.26,$33.08,$52.38
,$16.31,$22.02,$29.42,$36.49,$60.38
,$22.00,$28.12,$35.26,$43.55,$66.99
,,$36.23,$46.85,$54.74,$90.45
,,$42.02,$54.67,$68.99,$104.24
