$3.20,$5.90,,,
$3.58,$6.66,$12.64,$17.85,
$4.07,$7.65,$13.64,$19.99,
$5.13,$8.35,$15.14,$20.69,$33.06
$5.91,$9.86,$16.59,$22.88,$35.90
$6.14,$10.97,$18.29,$25.03,$36.17
,$12.44,$20.93,$28.74,$42.68
$7.16,$13.19,$22.18,$29.74,$45.75
$9.20,$13.74,$25.37,$34.77,$50.67
$10.83,$17.38,$28.66,$39.39,$60.13
$11.82,$20.32,$32.59,$43.61,$66.35
