$13.40,$21.78,$35.53,$48.49,$74.10
$14.38,$24.11,$39.24,$53.97,$80.56
,$26.83,$42.30,$58.20,$92.05
,$28.32,$45.57,$63.14,$93.60
,$32.89,$50.85,$70.09,$100.47
,$33.71,$55.17,$74.99,
,$35.14,$60.25,$79.53,$120.91
,,$63.97,$92.83,
,,$71.35,$99.05,$137.54
,,$79.05,$112.78,$156.11
