$171.10,,$314.07,,$570.24,
$188.67,$261.72,$339.49,$447.98,$577.09,$902.48
$203.33,,,,,
$220.37,$305.41,$399.60,$516.18,$657.52,$995.19
$250.55,$347.45,$452.94,$588.21,$751.45,"$1287.55"
$281.42,$386.54,$508.47,$659.30,$832.62,"$1297.67"
$316.97,$449.06,$564.69,$732.36,$928.87,
$348.15,$481.05,$644.70,$804.26,"$1014.68","$1555.26"
$408.59,$575.37,$706.34,$880.33,,
$428.97,$591.04,$766.19,$952.30,,
$465.76,$673.02,$863.57,,,
,,$928.53,,,
