$16.30,$22.95,$34.83,$49.86,$65.53,$91.36
,,$38.33,,$75.97,
$21.78,$26.41,$41.36,$62.86,$78.49,$104.18
,,$54.52,,$90.90,
,,$55.68,,$104.06,
,,$65.97,,$117.09,
,,$73.20,,$129.33,
,,,,$157.74,
,,,,$164.02,
,,,,,
,,,,,
