$60.50,$90.87,$152.40,$245.20
$60.50,$90.87,$152.40,$245.20
$60.50,$90.87,$152.40,$245.20
$60.50,$90.87,$152.40,$245.20
$60.50,$90.87,$152.40,$245.20
$60.50,$90.87,,
