$43.26,,,,
$44.49,$68.05,,,
$52.42,$77.36,$127.04,$188.84,
$61.10,$89.60,$143.62,$200.64,
$71.71,$103.82,$155.54,$219.15,
$77.93,$118.60,$191.18,$259.52,$138.32
$92.94,$133.80,$206.84,$270.02,
$108.50,$153.72,$239.30,$316.15,
$110.14,$156.23,$248.17,$324.43,
$125.84,$183.16,$275.12,$374.79,
$129.43,$185.09,$285.82,$387.78,
$156.56,$212.64,$332.75,$427.24,
