$6.48,$9.38,$15.81,,
$7.81,$11.35,$18.17,,
$8.53,$12.96,$19.54,$32.49,
$10.80,$16.06,$24.24,$39.84,$68.65
,$18.87,$30.51,$50.27,
$15.79,$22.43,$34.46,$51.20,$91.57
$20.51,$28.78,$44.76,$67.91,$123.26
,,,$82.80,
