$21.28,$28.36,$41.02,,$78.66,$128.51,$195.00
$22.03,$29.31,$42.26,$63.26,$79.04,$131.52,$195.10
,,,,$90.79,,
$26.82,$41.19,$49.60,,$92.08,$155.82,$227.09
$30.51,$46.83,$59.84,,$104.51,$170.34,$243.56
,,$67.54,,$118.57,$188.71,$301.44
,,$74.87,,$132.73,$219.19,$314.55
,,$92.05,,$154.89,$242.56,
,,$100.18,,$162.53,$262.89,
,,,,$171.93,$341.21,
,,,,$182.88,$366.38,
,,,,$198.23,$392.23,
,,,,$221.99,$416.87,
,,,,$239.33,$444.61,
,,,,$250.56,$466.16,
