,,,,,$477.62,$601.80,$842.35,"$1075.18"
,,,,,$523.86,$611.32,$917.32,"$1174.43"
,,,,$315.83,$588.14,$738.30,"$1181.04","$1381.64"
,,,,,,,,
,,,,,$708.32,$885.60,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
