$1.39,$1.73,,,,
$2.04,$2.62,$2.62,$2.25,,$2.97
$3.06,$3.66,$3.96,$3.06,,$4.04
$5.64,$6.73,$6.99,$5.66,,$7.12
$7.26,$8.37,$9.13,$7.33,,$9.59
$11.40,$13.79,$14.84,$12.14,,$15.02
$14.54,$16.69,$18.27,$15.05,,$18.50
$23.08,$28.32,$28.33,$22.66,,$29.67
$37.67,$43.64,$47.24,$38.53,,$48.59
$53.82,$63.05,$69.63,$57.36,,$69.66
$98.93,,$108.86,$95.00,,$241.86
$131.45,,$155.26,$131.09,,$282.20
$188.41,,,,,
$224.96,,$261.85,,,$511.05
$376.42,,,,,
$534.27,,$610.85,,,
