50 CTO,23.7 CTO,,,
40 CTO,20 CTO,12 CTO,8 CTO,
35 CTO,18 CTO,10 CTO,7 CTO,
30 CTO,17 CTO,9.5 CTO,6.5 CTO,4 CTO
26.5 CTO,15 CTO,9 CTO,6 CTO,4 CTO
22 CTO,13.1 CTO,8 CTO,5 CTO,4 CTO
,12 CTO,6 CTO,5 CTO,3.2 CTO
16 CTO,8 CTO,6 CTO,4.5 CTO,3.2 CTO
12 CTO,9 CTO,5.7 CTO,4 CTO,2.5 CTO
8 CTO,7 CTO,5 CTO,3.5 CTO,2.3 CTO
7.5 CTO,6 CTO,3.5 CTO,3 CTO,2 CTO
