,200 CTO,,,,
250 CTO,160 CTO,150 CTO,100 CTO,,
250 CTO,150 CTO,100 CTO,90 CTO,,
200 CTO,120 CTO,70 CTO,70 CTO,60 CTO,45 CTO
140 CTO,90 CTO,70 CTO,60 CTO,45 CTO,34 CTO
,,45 CTO,45 CTO,30 CTO,25 CTO
,55 CTO,40 CTO,CTO,28 CTO,20 CTO
,30 CTO,25 CTO,20 CTO,20 CTO,13 CTO
,,,,11.4 CTO,9 CTO
,,15 CTO,,9 CTO,7.2 CTO
