,,120 CTO,60 CTO,60 CTO
270 CTO,150 CTO,100 CTO,60 CTO,60 CTO
250 CTO,120 CTO,100 CTO,50 CTO,50 CTO
200 CTO,90 CTO,75 CTO,45 CTO,45 CTO
150 CTO,70 CTO,60 CTO,40 CTO,40 CTO
100 CTO,60 CTO,50 CTO,32 CTO,32 CTO
100 CTO,60 CTO,40 CTO,25 CTO,25 CTO
80 CTO,40 CTO,35 CTO,25 CTO,25 CTO
55 CTO,30 CTO,30 CTO,18 CTO,18 CTO
,30 CTO,25 CTO,16 CTO,16 CTO
,30 CTO,20 CTO,15 CTO,15 CTO
,18 CTO,15 CTO,12 CTO,12 CTO
