,
,
10 CTO,
250 CTO,150 CTO
120 CTO,120 CTO
80 CTO,90 CTO
60 CTO,60 CTO
40 CTO,40 CTO
20 CTO,25 CTO
15 CTO,11 CTO
8 CTO,8 CTO
4.6 CTO,6.5 CTO
