100 CTO,50 CTO,,,
70 CTO,35 CTO,20 CTO,15 CTO,
,40 CTO,20 CTO,3.9 CTO,
60 CTO,30 CTO,15 CTO,12 CTO,7 CTO
50 CTO,30 CTO,13 CTO,10 CTO,6 CTO
50 CTO,28 CTO,15 CTO,7 CTO,5 CTO
46 CTO,20 CTO,9 CTO,6.5 CTO,5 CTO
35 CTO,10 CTO,7.5 CTO,5 CTO,3.5 CTO
,10 CTO,8 CTO,4 CTO,4 CTO
,10 CTO,7 CTO,4.5 CTO,4 CTO
,,3.5 CTO,2.5 CTO,
,,3.5 CTO,2 CTO,
,,,,
,,,,
,,,,
