80 CTO,,,
40 CTO,40 CTO,32 CTO,30 CTO
40 CTO,30 CTO,30 CTO,30 CTO
30 CTO,30 CTO,36 CTO,28 CTO
20 CTO,16 CTO,16 CTO,24 CTO
,16 CTO,18 CTO,8 CTO
,16 CTO,10 CTO,8 CTO
,,,12 CTO
,,,10 CTO
,,,8 CTO
