TUERCA SEGMENTO PULGADA UNF,,,,,
Ø,,LARGO,CÓDIGO,P. V.,EMP.
"5/8""",x,"3/4"" NF",C7H3607,$79.15,5 CTO
"3/4""",x,"3/4"" NF",C7H3608,$120.32,2.5 CTO
"7/8""",x,"7/8"" NF",C7H3609,$172.52,1.25 CTO
PRECIO DE VENTA POR CIENTO (INCLUYE IGV),,,,,
