"AUTORROSCANTE CAB. HEXAGONAL
RANURADA",,,,
,,E6102,E6103,E6104
CÓD.,LARGO,#10,#12,#14
03,"3/4""",$2.31,$2.44,$3.37
,,80 CTO,60 CTO,40 CTO
04,"1""",$2.43,$2.94,$3.96
,,60 CTO,40 CTO,30 CTO
05,"1 1/4""",$3.50,$3.98,$5.49
,,60 CTO,45 CTO,28 CTO
06,"1 1/2""",$3.68,$3.99,$5.82
,,60 CTO,30 CTO,22 CTO
08,"2""",$5.35,$5.69,$6.55
,,30 CTO,25 CTO,20 CTO
PRECIO DE VENTA POR MILLAR (INCLUYE IGV),,,,
