REMACHE CIEGO PULGADA - AC. INOX 304,,,,,
,,I4E9000,I4E9002,I4E9003,I4E9004
CÓD.,LARGO,"Ø 1/8""","Ø 5/32""","Ø 3/16""","Ø 1/4"""
06,"3/8""",$3.65,$8.80,$9.07,
,,60 CTO,CTO,30 CTO,
08,"1/2""",$4.58,$9.43,$11.21,$26.05
,,60 CTO,30 CTO,30 CTO,25 CTO
10,"5/8""",$4.96,$10.56,$11.80,
,,60 CTO,30 CTO,30 CTO,
12,"3/4""",,$11.85,$14.36,$26.16
,,,30 CTO,30 CTO,18 CTO
16,"1""",,$18.15,$15.86,
,,,CTO,15 CTO,
PRECIO DE VENTA POR CIENTO (INCLUYE IGV),,,,,
