PERNO ZAPATA MÁSTER PULGADA UNF,,,,,
Ø,,LARGO,CÓDIGO,P. V.,EMP.
"5/8""",x,"2 19/32""",C9G3111,$160.65,0.3 CTO
,x,"3 1/2""",C3P2274,$183.73,0.5 CTO
"3/4""",x,"3 9/64""",C6V1793,$246.05,0.4 CTO
,x,"4 1/8""",C9S1838,$319.32,0.3 CTO
,x,"4 3/8""",C2P9670,$334.40,0.3 CTO
"7/8""",x,"4 3/4""",C8S0395,$397.15,0.25 CTO
PRECIO DE VENTA POR CIENTO (INCLUYE IGV),,,,,
