TUERCA HEXAGONAL MÉTRICO RC - AC. INOX 304,I4M0120,NYLON
TUERCA HEXAGONAL MÉTRICO RC - AC. INOX 304,I4M0220,HEX.
TUERCA HEXAGONAL MÉTRICO RC - AC. INOX 304,I4M0920,MARIPOSA
TUERCA HEXAGONAL MÉTRICO RC - AC. INOX 304,I4M0930,CIEGA
