,E2254,"Ø 1/4"""
,E2255,"Ø 5/16"""
,E2256,"Ø 3/8"""
,E2257,"Ø 7/16"""
,E2258,"Ø 1/2"""
,E2260,"Ø 5/8"""
,E2262,"Ø 3/4"""
