,M2508,M8 X 1.00
,M2560,M10 X 1.00
,M2510,M10 X 1.25
,M2562,M12 X 1.25
,M2512,M12 X 1.50
,M2514,M14 X 1.50
,M2516,M16 X 1.50
,M2518,M18 X 1.50
,M2520,M20 X 1.50
