,I6E3204,"Ø 1/4"""
,I6E3205,"Ø 5/16"""
,I6E3206,"Ø 3/8"""
,,"Ø 7/16"""
,I6E3208,"Ø 1/2"""
,I6E3210,"Ø 5/8"""
,I6E3212,"Ø 3/4"""
,I6E3214,"Ø 7/8"""
,I6E3216,"Ø 1"""
