,I4E3204,"Ø 1/4"""
,I4E3205,"Ø 5/16"""
,I4E3206,"Ø 3/8"""
,I4E3207,"Ø 7/16"""
,I4E3208,"Ø 1/2"""
,I4E3210,"Ø 5/8"""
,I4E3212,"Ø 3/4"""
,I4E3214,"Ø 7/8"""
,I4E3216,"Ø 1"""
